Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2419,136046,UPV_SIE_RafaCrespo_ArturoTello,"2015-01-07 18:06:29",0.66221,5,upvsierafacrespoarturotello
2420,155045,"Saurabh 2","2015-03-16 22:16:13",0.66231,8,saurabh0880
2421,186085,"Ana Beatrice Severo","2015-05-29 20:53:48",0.66236,3,biasevero
2422,131190,skybear,"2014-12-14 15:15:11",0.66240,7,skybear1
2423,123563,"Ranjan Mishra","2014-10-29 19:17:48",0.66304,3,rjmishra
2424,136654,"UPV_SIE_AbdelwahedHaloui PerezBelmarCarles","2015-01-06 11:01:40",0.66565,14,upvsieabdelwahedhalouiperezbelmarcarles
2425,181676,Hamubarak,"2015-05-15 02:11:30",0.66621,1,hamubarak
2426,107425,Tanya,"2014-08-03 12:31:14",0.66717,11,tanunia
2427,165042,ALT_learner,"2015-04-10 05:55:57",0.66746,10,natsu329596
2428,142518,arxov517,"2015-01-31 15:53:37",0.66792,3,neutronest
2429,154313,"Jonathan Cocks","2015-03-11 22:20:32",0.66865,1,jonathancocks
2430,158314,haustre,"2015-03-24 09:35:22",0.66884,3,haustre
2431,134099,"Jae-sun Yum","2014-12-20 05:22:56",0.66898,2,jaesunyum
2432,127084,"Gen Izutsu","2014-11-20 16:33:12",0.67031,1,genizutsu
2433,153421,Outliers,"2015-05-14 11:42:01",0.67092,6,"naveenkaveti,silpara"
2434,112388,"Quan Huynh","2014-08-17 00:03:39",0.67104,6,quanhuynh
2435,122395,"Matt Bahr","2014-10-22 07:44:35",0.67124,1,mattbahr
2436,134154,"Iba Fcs","2014-12-19 20:09:35",0.67158,5,ibafcs
2437,164708,"CS822 nauman","2015-04-12 09:48:01",0.67216,7,nauman187
2438,97244,batgirl,"2014-07-12 06:08:18",0.67259,20,rutumulkar
2439,97482,"Daia Alexandru","2014-09-19 08:32:06",0.67276,11,del=444c9806405403bd
2440,117949,Ginny,"2014-09-19 19:31:10",0.67319,1,ginnygem
2441,136502,"乐天 赵","2015-01-04 05:34:12",0.67474,3,user277487
2442,130388,mingdu,"2014-12-24 12:34:27",0.67510,15,mingdu
2443,103166,"Thomas M. Puch","2014-06-25 06:39:13",0.67520,2,thomasmpuch
2444,125994,pippo21310,"2015-01-27 14:21:04",0.67576,8,kovacicm
2445,180768,"Chenyang Su","2015-05-14 15:32:52",0.67701,4,chenyangsu
2446,138046,Kumaresh,"2015-01-16 04:36:04",0.67723,10,kumareshd
2447,101190,aviDms,"2014-06-21 21:58:43",0.67764,5,avramdames
2448,141641,"Catie Petersen","2015-02-04 02:53:25",0.67794,8,catiep
2449,130773,DoHwanLim,"2014-12-11 00:50:10",0.67827,2,dohwanlim
2450,145380,akrot,"2015-02-11 13:51:09",0.67947,3,alkrot
2451,98834,purella,"2014-06-04 05:47:22",0.68142,6,purella
2452,130757,"Sumaira Saeed","2014-12-18 18:59:54",0.68223,12,sumairasaeed
2453,102135,kiban,"2014-08-11 01:29:49",0.68248,13,kiban67841
2454,109607,npetitclerc,"2014-08-06 20:01:28",0.68314,4,npetitclerc
2455,100473,reds,"2014-06-23 22:07:19",0.68424,3,redsml
2456,137456,Clara,"2015-01-08 01:16:54",0.68512,8,clara5
2457,119338,"Priyanka Jalan","2014-09-30 11:47:16",0.68548,1,priyankajalan0
2458,183974,"sh J","2015-05-29 13:33:32",0.68556,14,shjung
2459,97308,"Vivek Aditya","2014-06-04 05:41:57",0.68574,12,vivekaditya
2460,160859,MPettengell,"2015-04-12 15:44:22",0.68583,7,mpettengell
2461,166272,Charles,"2015-04-12 12:39:17",0.68647,1,cshenton
2462,121063,"Team 2","2014-10-13 01:45:32",0.68655,2,boliu1
2463,111814,JezPrime,"2014-08-12 17:12:57",0.68674,2,jezprime
2464,178571,"Wen Zhang","2015-05-06 04:58:12",0.68689,3,vivien324208
2465,136836,royjack,"2015-01-04 08:30:51",0.68763,4,royjack
2466,119230,"Tinh Tran","2014-09-30 07:50:09",0.68817,7,tinhkk
2467,182354,RodrigoBelo,"2015-05-17 15:21:59",0.68851,5,rodrigobelo
2468,159260,nakanolab,"2015-05-26 01:39:08",0.68858,2,nakanolab
2469,179678,MattDSquared,"2015-05-28 06:25:43",0.68884,2,mattdsquared
2470,159227,disp,"2015-05-26 01:53:30",0.68958,4,display
2471,157406,"Alex and David","2015-03-21 19:54:36",0.68963,1,"alexxu0,dzastergamer"
2472,99218,"Ignantz J. Toliver","2014-06-05 16:24:44",0.68965,1,ignantzjtoliver
2473,129220,"Gol miner","2014-12-01 04:24:25",0.69049,2,golminer
2474,113644,spamsickle,"2014-08-21 01:07:04",0.69139,4,haxxah
2475,125212,"Shang  Dang","2014-11-09 20:42:26",0.69193,1,shangdang
2476,121356,Anders,"2014-10-14 17:03:40",0.69246,2,anders3
2477,118126,Yuczyk,"2014-09-21 14:58:08",0.69276,4,yukiegosapporo
2478,112449,"Diogo Peixoto","2014-08-16 19:40:56",0.69308,3,diogopeixoto
2479,114746,smoens,"2014-08-28 18:30:52",0.69309,1,smoens
2480,119604,Edgar,"2015-03-05 14:37:11",0.69310,9,edgar4
2481,121609,[Deleted],"2014-10-18 18:01:23",0.69313,2,del=7a3bdc6fcbafcb12
2482,164783,"Kevin Michael","2015-04-22 23:48:11",0.69313,5,kevinmichael
2483,128153,"Excelling (see what we did there?)","2014-11-25 17:40:56",0.69344,1,"danielle259570,joaoruas"
2484,156540,"Adrian Coyne","2015-03-19 12:39:52",0.69344,2,aido92
2485,111505,Lucas,"2014-08-13 20:43:20",0.69384,3,lucas20
2486,165750,"Byunghwe Ahn","2015-04-11 19:36:10",0.69445,4,byunghweahn
2487,99547,"Apoorv ","2014-06-08 20:41:29",0.69496,3,del=3b061bb7855240c4
2488,164723,Jojen120,"2015-04-08 20:30:31",0.69519,1,jojen120
2489,100779,"Gaurav Puri","2015-05-28 02:32:30",0.69529,5,gauravpuri
2490,136814,wybwzl,"2015-01-04 06:39:03",0.69555,2,wybwzl
2491,114896,"Renato Rangel","2014-09-05 20:07:48",0.69576,3,renatorangel
2492,120149,JJHH,"2014-10-10 07:21:26",0.69576,8,jjhh83217
2493,163203,rra90,"2015-04-05 05:26:24",0.69765,3,rra90326010
2494,126978,"Wenchang Zhang","2014-11-20 05:23:37",0.69779,2,wenchangzhang
2495,123708,"Shantanu Prakash","2014-11-28 10:30:20",0.69795,6,shantanuprakash
2496,104947,"Scott Dennen","2014-07-08 22:16:04",0.69847,1,thepooch
2497,130943,LucasSchm,"2014-12-10 03:11:28",0.69899,3,lucasschm
2498,163023,"Lokesh Yadav","2015-04-04 15:58:23",0.69912,1,roadster
2499,147543,"Stephen Hill","2015-03-24 17:53:46",0.69954,9,stephenhill
2500,105361,"map reduce","2014-07-16 09:16:20",0.69967,12,mapreduce
2501,126170,"Dreena Biswas","2014-11-15 21:18:32",0.70024,3,dreenabiswas
2502,138993,"[Deleted] 672da3d5-d672-4e7f-ba9e-df28e2417aaf","2015-02-03 08:58:38",0.70102,3,del=716c6d2cdf8f4c22
2503,112748,Gopi,"2014-08-20 02:56:44",0.70116,10,gopi4225285
2504,115866,mnichu91,"2014-09-18 12:49:38",0.70249,16,monky187803
2505,125090,BeautifulSkin,"2014-12-04 06:42:45",0.70273,8,kuanlinchen
2506,136106,"Plot twist","2015-01-19 17:26:31",0.70302,4,plottwist
2507,131130,"vishal sethia","2014-12-13 17:23:59",0.70411,7,vishalksethia
2508,116640,yin1941,"2014-09-18 05:23:33",0.70444,6,kimi1989
2509,138992,NoricoK,"2015-02-03 01:45:46",0.70464,2,noricok
2510,179379,Ting,"2015-05-07 22:11:38",0.70465,1,monicaguiji
2511,100934,"Bike Team","2014-09-23 06:53:23",0.70500,2,woters
2512,105335,"arindam adak","2014-07-28 14:42:13",0.70546,20,arindamadak
2513,159410,"[Deleted] 36874dfa-0293-46f2-b95f-06c6d0862e85","2015-03-25 14:15:47",0.70562,1,del=c17487d123f1746f
2514,117323,"Amit Kothari","2014-09-18 04:35:03",0.70672,2,amitkothari1
2515,145334,"Abhishek Simhadri","2015-04-25 09:06:26",0.70680,3,abhisheksimhadri
2516,105074,"Aardra Menon","2014-09-20 07:35:15",0.70688,10,aardra
2517,138552,astring,"2015-02-20 15:52:10",0.70698,2,"awstringer,qiqi1283862"
2518,119219,"soumil jain","2014-12-19 18:47:29",0.70747,14,soumil
2519,124756,"Ирина Савенкова","2014-11-06 20:42:59",0.70749,3,user251375
2520,118545,"Team Wang","2014-09-24 06:17:45",0.70749,3,alexanderwalker
2521,154356,"Jingkun Zhuang","2015-03-18 04:27:56",0.70763,2,jingkun
2522,116990,"Rajiv Shah","2014-09-13 13:16:18",0.70767,1,rshah4
2523,136634,cunana,"2015-01-04 12:12:48",0.70804,6,cunana
2524,114379,Raj,"2014-08-26 09:37:43",0.70928,1,rajnath
2525,173606,alzhang,"2015-04-26 10:01:41",0.70928,1,alzhang
2526,124445,duke,"2014-11-04 13:38:48",0.70948,1,navneet1083
2527,100363,"Ashani Ireshika","2014-08-16 16:55:24",0.70954,15,ashaniireshika
2528,147225,"Пётр Дёмин","2015-02-25 17:15:19",0.70988,9,peterdemin
2529,99580,"Samu Kuosmanen","2014-06-14 02:18:36",0.71015,5,samukuosmanen
2530,181151,JunjieZheng,"2015-05-16 05:55:21",0.71173,2,junjiezheng
2531,128097,"Peter Mc","2014-12-27 12:35:45",0.71215,13,petermc
2532,139967,"Minxing Li","2015-01-22 21:55:55",0.71255,3,minxingli
2533,128637,GhostMetal47,"2014-11-27 17:40:43",0.71256,1,ghostmetal47
2534,174870,Cynthia,"2015-04-29 21:30:10",0.71258,1,yuemingsun
2535,100411,"Abraham finney","2014-06-17 08:28:27",0.71287,13,"abrahamfinney,andrewjwinney"
2536,130953,"Mohan Manivannan","2015-02-26 05:59:25",0.71290,16,mohan1986
2537,182764,kawa_fm,"2015-05-19 11:11:54",0.71427,6,kawafm
2538,184348,MichaelLandskron,"2015-05-23 16:10:26",0.71482,1,mlandskron
2539,137859,Brahim,"2015-01-09 19:55:02",0.71552,1,benybrahim
2540,183999,m_prv,"2015-05-22 05:20:58",0.71560,1,mprvmprv
2541,112710,hitchpy,"2014-08-18 00:41:24",0.71585,1,hitchpy
2542,112846,h8lo-x,"2014-08-18 17:33:19",0.71642,2,h8lox223868
2543,107149,nfernand,"2014-07-25 02:12:19",0.71874,3,nfernand
2544,122610,"Scott Douglas-Watson","2014-10-23 16:24:38",0.71888,1,scottdouglaswatson
2545,169988,"John Fox","2015-04-19 11:50:02",0.71906,5,johnfox2
2546,113817,"Thomas Wright","2014-08-21 20:45:32",0.71948,3,twright
2547,112442,"Ashani Ranasinghe","2014-08-17 03:38:10",0.71956,7,ashaniranasinghe
2548,114698,mproust,"2014-08-28 13:49:33",0.71965,1,asahin
2549,154420,ant00n,"2015-04-24 07:40:22",0.71970,10,ant00n
2550,106118,circularlogic,"2014-07-21 18:56:55",0.71980,1,garywolk
2551,184000,"연아 주","2015-05-29 13:58:30",0.71985,10,yeonah
2552,112104,"Marcos Coto","2014-08-21 08:55:36",0.72029,2,marcoscoto
2553,157415,"Charley  Chen","2015-03-21 20:34:34",0.72232,2,charleychen0
2554,136688,ShineLee,"2015-01-04 07:32:21",0.72410,6,shinelee
2555,156729,EvanZamir,"2015-03-20 00:04:00",0.72414,2,ezamir
2556,137343,UPV_SIE_fepeisan/marferan,"2015-01-08 19:33:49",0.72581,15,upvsiefepeisanmarferan
2557,112463,dn8,"2014-08-20 12:57:01",0.72654,3,dn8225693
2558,141199,gwbasse,"2015-01-24 21:25:26",0.72697,1,gwbasse
2559,127488,dimitrioschr,"2014-11-23 10:06:59",0.72762,6,dimitrioschr
2560,119192,BuritK,"2014-09-30 07:33:48",0.72783,6,buritk
2561,129212,"Abby He","2014-12-01 03:07:13",0.72801,5,abbyhe1
2562,184799,MelvinDunn,"2015-05-25 18:12:27",0.72805,1,melvindunn
2563,103014,random_forest_fanatic,"2014-06-24 17:30:20",0.73094,3,randomforestfanatic
2564,113363,"Simon Waddington","2014-08-20 12:22:53",0.73126,5,simonwaddington
2565,184656,jpierzch,"2015-05-26 12:31:12",0.73190,6,jpierzch
2566,120707,AlexChatwin,"2014-10-09 17:05:57",0.73203,5,alexchatwin
2567,185058,"mandar belambe","2015-05-26 17:04:48",0.73305,1,bmandar
2568,127701,"Ricardo Carvalho","2014-11-24 06:57:44",0.73412,4,ricardocarvalho1
2569,127961,weharvey92,"2014-11-25 02:23:20",0.73460,4,weharvey92
2570,173702,Dory,"2015-05-29 14:35:39",0.73489,8,manjukiruthika
2571,136442,shitao,"2015-01-02 02:09:15",0.73524,1,shitao
2572,184777,FedRo,"2015-05-25 17:52:59",0.73715,3,fedros
2573,155185,"Denys Lazarenko","2015-05-29 20:20:08",0.73744,8,denisflash
2574,184909,jablauvelt,"2015-05-29 04:09:50",0.73922,2,jablauvelt
2575,128869,atomobianco,"2014-11-29 00:46:22",0.73974,1,atomobianco
2576,105394,"Jiaji Zhou","2014-07-11 23:32:46",0.73989,5,jiajizhou
2577,141664,"Eric Feinstein","2015-02-02 16:31:32",0.74046,5,ericfeinstein
2578,121265,"Shagun Shaily","2015-02-16 19:48:18",0.74319,28,shagunshaily
2579,138086,"Bryan Conklin","2015-01-11 23:18:57",0.74343,5,bryanconklin
2580,143944,"Ashutosh Zode","2015-04-14 19:13:08",0.74359,6,ashutoshzode
2581,128029,"MSDS Go Hoos","2014-11-25 20:18:13",0.74486,4,bernard2
2582,130961,"Abann Sunny","2014-12-11 02:51:12",0.74577,7,abannsunny
2583,131158,"Darshan Washimkar","2014-12-16 00:48:38",0.74646,7,darshanwashimkar
2584,134076,UPV_SIE_JordiMagranerGimeno,"2015-01-08 16:10:04",0.74764,13,upvsiejordimagranergimeno
2585,115134,ctkrohn,"2014-09-01 15:05:58",0.74769,1,ctkrohn
2586,102640,chrisb01,"2014-06-21 23:16:20",0.74828,2,chrisb01
2587,111980,Elena,"2014-08-13 15:39:39",0.74868,2,elenaterenzi
2588,180159,InVinoVeritas,"2015-05-12 12:31:34",0.74935,5,reneverbrugge
2589,154492,"Northwestern MSiA","2015-03-12 21:18:21",0.74979,3,"alejandroavalosmar,berkbozoklar,igoruzilevskiy"
2590,110955,"William McFadden","2014-08-07 04:52:22",0.75131,5,wmcfadden
2591,113528,sightblinder,"2014-08-21 06:58:26",0.75340,7,sightblinder
2592,138331,wofsrt,"2015-01-13 08:20:08",0.75366,6,wofsrt
2593,163281,D.O.,"2015-05-29 15:47:38",0.75557,11,"dkopel,ohadmiara"
2594,124053,Ergest,"2014-11-07 03:07:19",0.75574,9,ergest
2595,117780,PartyTohBantiHai,"2014-09-25 18:14:19",0.75931,6,"muditrustagi,svashishtha,u7karsh"
2596,113503,"Adam Unger","2014-08-20 17:09:00",0.75962,2,adamunger
2597,122089,Dheeraj,"2014-10-21 10:37:26",0.75964,9,dj2909
2598,122229,mr.spaceman,"2014-12-21 07:17:58",0.76066,4,sp4c3m4n
2599,140081,iurydewar,"2015-02-03 20:24:43",0.76109,13,iurydewar
2600,114556,Arun,"2014-09-10 06:56:37",0.76150,10,arunsh
2601,118343,Blacklisted,"2014-10-30 01:31:34",0.76322,5,stephcurry
2602,185264,"Ozgur Kahveci","2015-05-29 09:20:29",0.76356,10,ozgurkahveci
2603,109193,fmarianoc,"2014-08-28 19:14:05",0.76394,20,fmarianoc
2604,116992,Sadyblossom,"2014-09-13 14:33:28",0.76501,1,sadyblossom
2605,142446,"Roopal Garg","2015-03-15 04:03:40",0.76607,5,roopalgarg
2606,122273,Gene,"2015-05-14 02:09:46",0.76650,5,gzhou5
2607,174626,vnganesh,"2015-04-28 08:31:18",0.76824,4,vnganesh
2608,114332,"Maurício Linhares","2014-08-26 00:56:36",0.76868,1,mauriciolinhares
2609,186092,Wanderson,"2015-05-29 21:05:24",0.77365,2,wandersonn
2610,174840,"Gaurav Bansal","2015-05-29 15:52:37",0.77415,11,gaurbans
2611,137549,MarcosPrueba,"2015-01-07 22:33:27",0.77476,3,elysseummarshall
2612,161998,Nath_S,"2015-05-07 20:57:12",0.77532,20,nathaliesaade
2613,181643,JasonPortnoy,"2015-05-19 01:11:50",0.77543,3,usbport
2614,145050,F.A.S.,"2015-02-18 14:36:30",0.77661,1,lukone89
2615,112696,chimo0703,"2014-08-17 23:50:46",0.77868,3,chimo0703
2616,186121,"[Deleted] 6572bcd0-d443-4af5-9a40-538cc0ad1025","2015-05-29 23:13:22",0.77891,1,del=4b5325bbcb8bcccc
2617,180940,Matt,"2015-05-13 17:16:15",0.77948,3,matt347454
2618,134211,SyedDanyalM,"2014-12-20 07:14:43",0.78001,3,syeddanyalm
2619,178137,Jacob,"2015-05-05 02:33:45",0.78274,1,jacobyang
2620,102314,falfieri,"2014-06-20 03:48:30",0.78453,10,falfieri
2621,179919,Twnixon,"2015-05-11 16:39:39",0.78544,14,twnixon
2622,112245,BigMountain,"2014-08-15 06:56:50",0.78624,5,bigmountain
2623,148909,RHG1982,"2015-02-27 06:10:35",0.78689,8,ramirohgalvez
2624,116707,zava,"2014-09-25 13:04:50",0.78795,6,gzavattoni
2625,124701,"Joey Maalouf","2014-11-11 23:44:39",0.78857,5,joeylmaalouf
2626,99493,nwpu332,"2014-06-08 08:34:02",0.78953,5,nwpu332
2627,137488,Belethia,"2015-01-07 17:07:16",0.79167,2,belethia
2628,126493,chongwu,"2014-11-20 06:58:14",0.79261,10,iyjian
2629,184074,skgoteti,"2015-05-22 13:17:23",0.79590,5,skgoteti
2630,122898,"DDA MILR Team","2014-11-01 23:52:19",0.79610,7,ddamilrteam
2631,152798,Velumani,"2015-03-10 10:15:29",0.79635,1,velumani0
2632,123939,Philipp.Sinitsyn,"2015-05-22 15:28:27",0.79782,6,sinitsyn
2633,175583,tithysahu,"2015-05-05 05:31:34",0.80014,16,tithysahu
2634,106357,"Elias H","2014-07-19 21:52:10",0.80291,1,eliashussen
2635,100690,rams,"2014-06-15 19:07:21",0.80675,3,rams201632
2636,134081,UPV_SIE_JuanFranClaramuntCristianCapraru,"2015-01-08 17:11:37",0.80701,6,upvsiejuanfranclaramuntcristiancapraru
2637,113584,"Oleksii Kostyliev","2014-10-04 20:28:17",0.80770,3,oleksiikostyliev
2638,125551,YohMike,"2014-11-14 14:44:40",0.80800,6,yohmike
2639,175356,pwebbmitch,"2015-04-30 20:17:19",0.80937,9,pwebbmitch
2640,158739,Shantanu,"2015-03-27 16:20:30",0.81248,12,shantanuk
2641,157436,rp8wmgt,"2015-05-11 02:55:08",0.81516,2,rp8wmgt
2642,139239,"Data Crusher","2015-02-13 02:09:01",0.81607,2,datacrusher1
2643,106504,"柏軒 王","2014-07-23 18:30:29",0.81665,1,user217703
2644,111834,statoptim,"2014-08-23 19:11:58",0.81694,4,statoptim
2645,112430,"Matias Sanchez","2014-08-18 13:19:58",0.81846,3,matiassanchez
2646,111551,"Shuo Wang","2014-08-11 13:39:08",0.81852,8,shuowang0
2647,137654,UPV_AMD_IkerOrteRuiz,"2015-01-08 16:26:45",0.82141,1,upvamdikerorteruiz
2648,136503,langrx,"2015-01-03 14:15:09",0.82280,10,langrx
2649,137496,UPV_SIE_JULIOJESUS,"2015-01-07 16:07:12",0.82446,2,upvsiejuliojesus
2650,137518,UPV_SIE_AndreiFlaviusHus_AndrianaFraileRamos,"2015-01-08 18:49:36",0.82563,3,upvsieandreiflaviushusandrianafraileramos
2651,113207,Noam,"2014-08-20 19:33:12",0.82679,4,noam1224026
2652,98789,"Scott LaForest","2014-06-04 02:40:11",0.82791,4,scottlaforest
2653,126157,"Ben Rode","2014-11-18 01:46:42",0.82853,3,benrode
2654,130112,UPV_SIE_HectorAleixandreSevilla,"2015-01-07 22:15:10",0.82900,11,upvsiehectoraleixandresevilla
2655,119201,"SAURABH J","2014-09-29 08:57:03",0.82914,1,saurabhjirawala
2656,128184,"Tom Ridd","2014-11-25 19:35:34",0.83021,1,tomridd
2657,130300,Fatoumata,"2014-12-10 15:31:08",0.83324,3,fatoumata
2658,134227,"Furqan Alam","2014-12-20 06:38:56",0.84085,4,furqanalam
2659,120227,dipn,"2014-10-08 10:24:20",0.84108,3,dipn15769
2660,185639,전수민,"2015-05-28 16:18:07",0.84171,2,smjeon0514
2661,185651,"Yejee Jeong","2015-05-28 14:08:09",0.84241,2,yjeong
2662,180030,Emgee,"2015-05-10 01:14:59",0.84467,1,emgee69262
2663,178394,"Donald Lee's Detainees","2015-05-05 15:01:10",0.84529,2,johnendicott
2664,126968,prashu,"2014-12-23 02:27:12",0.84699,11,del=6f345b42b5024799
2665,114105,VladM,"2014-08-24 11:35:53",0.84928,1,vladminzatu
2666,124496,"Shahab R","2014-12-30 22:56:31",0.84928,2,darkoob
2667,116059,"Siddharth Agarwal","2014-09-29 00:43:54",0.84973,4,siddharth012
2668,142573,"Electric Bananas","2015-04-15 02:34:30",0.84985,12,"alanb3,johnd1"
2669,185136,kenbr7613,"2015-05-27 19:34:23",0.85064,2,thekenbrown
2670,113063,"Augusto Canas","2014-08-19 08:54:21",0.85314,1,augustocanas
2671,128100,shar3,"2014-11-27 20:44:47",0.85320,9,shar3257934
2672,135185,jjmojojr,"2014-12-24 22:33:59",0.85320,2,jjmojojr
2673,130119,Canary,"2014-12-05 14:01:05",0.85331,1,andy1080
2674,98774,ViennaMike,"2014-06-15 01:24:48",0.85331,15,viennamike
2675,148260,EIlten,"2015-02-23 09:03:09",0.85368,1,eadilten
2676,134530,jchappe,"2014-12-31 21:42:43",0.85507,6,jchappe
2677,185021,elad,"2015-05-27 20:24:38",0.85597,3,musicante
2678,104758,"Gabriel De La Chevrotière","2014-07-08 02:18:01",0.85639,1,gabrieldelachevrotiere
2679,175410,AmySkiff,"2015-04-30 21:29:18",0.85671,4,amyskiff
2680,158644,"Marija Zimnickaja","2015-05-27 01:38:10",0.85874,4,lockets
2681,148442,NamelessAnalyst,"2015-02-23 20:55:14",0.86006,1,bensdatastuff
2682,152414,"Sebastian Bader","2015-03-09 21:01:35",0.86026,4,sebastianbader
2683,145418,"Andy Cheung","2015-02-12 14:24:08",0.86118,6,andyccw0118
2684,135748,"Raul Magno","2015-02-01 18:11:53",0.86264,10,raulmagno0
2685,115071,Gianluca,"2014-08-31 11:22:18",0.86439,1,gianlucarossi
2686,145343,000,"2015-02-19 09:55:24",0.86519,10,del=90119839d68671e2
2687,100865,"Allen Butler","2014-06-16 15:09:45",0.86552,1,allenbutler
2688,128248,TomSpikeAndHenry,"2014-11-27 15:41:26",0.86606,7,tomspikeandhenry
2689,113155,"Pavel Burdanov","2014-08-19 21:31:13",0.86800,5,desperadogmbh
2690,106371,Xiaolin,"2014-08-01 23:19:27",0.87008,8,xiaolin0
2691,102544,OSnappingTurtle,"2014-06-21 07:08:54",0.87099,5,osnappingturtle
2692,112117,saugereau,"2014-08-14 11:51:17",0.87246,1,saugereau
2693,109295,"Ronald Rutherford","2014-08-04 02:12:45",0.87375,11,ronaldrutherford
2694,182770,"Tefft's Terabytes","2015-05-18 17:46:04",0.87384,4,tefftsterabytes
2695,146449,"Sivakumar D","2015-02-23 07:38:06",0.87442,18,sivakumard
2696,126246,alexandre,"2014-11-16 16:18:57",0.87592,5,alexandre4
2697,124973,MrTwiggy,"2014-11-08 16:09:34",0.87870,5,mrtwiggy
2698,114216,"Mikhail Slavoshevsky","2014-08-25 08:19:18",0.87934,1,mishan
2699,185763,zpanj,"2015-05-28 20:46:19",0.87979,1,zahid1
2700,135010,Ser.mv,"2014-12-23 22:50:31",0.88228,5,sermv271249
2701,135192,"Francis Drake","2014-12-25 00:03:19",0.88704,2,sirfrancisdrake
2702,185290,"Cameron McKenzie","2015-05-28 05:17:15",0.88990,5,cammckenzie
2703,119714,"Tomasz Szczerski","2014-10-04 07:41:37",0.89011,5,mir187943
2704,103864,xiaobing212,"2014-07-09 12:30:38",0.89167,4,xiaobing212
2705,175416,shady,"2015-04-29 19:12:22",0.89172,2,shady2
2706,135011,prodwiththeprod,"2014-12-23 21:50:54",0.89259,1,prodwiththeprod
2707,180798,Niladri,"2015-05-14 01:24:22",0.89359,2,neo1001
2708,102463,"Alex Fsr","2014-06-20 14:16:56",0.89381,1,alexfsr
2709,132610,"Won Beny","2014-12-18 07:56:02",0.89474,10,wonbeny
2710,142784,"[Deleted] 51afe918-23db-42c4-909c-4e9bde2a7da2","2015-02-01 19:00:46",0.89478,1,del=7ae04752515620f1
2711,134528,"Jeffrey Zhang","2014-12-29 10:03:18",0.89640,8,jeffreyzhang1
2712,112958,AlexeyLine,"2014-08-20 03:20:58",0.89690,5,alexeyline
2713,133820,skyfish,"2014-12-18 11:33:37",0.89727,2,skyfish
2714,131246,UPV_SIE_ABenau_ICanet,"2015-01-08 16:18:00",0.89754,10,upvsieabenauicanet
2715,111199,Emmanuel-Lin,"2014-08-11 13:11:27",0.89813,3,etoulemonde
2716,123727,"Alex Smith","2014-10-31 17:06:55",0.89864,2,alexsmith4
2717,123580,"Katherine Stone","2014-10-31 04:39:31",0.89884,9,katherinestone
2718,183550,"Karen Gerken","2015-05-20 19:09:26",0.90050,2,kgerks
2719,100632,JABBER2142,"2014-06-22 18:17:51",0.90329,3,jabber2142
2720,114948,BankGeek2191,"2014-08-30 05:53:11",0.90362,2,bankgeek2191
2721,126496,"Pintu Choudhary","2014-11-18 10:01:44",0.90660,3,pintoochoudhary
2722,145014,Deborah,"2015-02-09 07:50:03",0.90816,1,deborahdeng
2723,120744,ererererer,"2014-10-09 21:30:29",0.91014,4,ererererer
2724,98930,RasmusEngholm,"2014-06-20 11:09:41",0.91353,5,rasmusengholm
2725,99803,dvdmllr,"2014-06-09 20:13:35",0.91381,4,dvdmllr1
2726,149026,"Borja Bustelo","2015-02-25 16:20:52",0.91702,1,borjabustelo
2727,136664,abcjw2,"2015-01-03 11:46:25",0.91806,2,abcjw2
2728,102676,"Qi Wang","2014-06-22 08:18:04",0.91832,1,qiwang2
2729,104161,Rocks,"2014-07-02 14:50:47",0.91905,5,rocks212819
2730,164262,"Shaozhi Ma","2015-04-07 18:29:28",0.92029,1,shaozhima
2731,157911,"Vito Colano","2015-03-29 03:51:18",0.92178,10,vitocolano
2732,162441,"siddharth raina","2015-04-08 21:49:08",0.92336,5,sidraina89
2733,113544,Marcin,"2014-08-20 19:34:45",0.92588,2,croooq
2734,127832,"Savalapash Vitithjeeratanakun","2014-11-26 00:49:17",0.93045,4,savalapash
2735,182344,"itai arad","2015-05-17 13:00:07",0.93064,1,itaiar
2736,124730,fmartinez,"2014-12-11 19:06:06",0.93190,11,fmartinez
2737,106924,raychen,"2014-07-23 09:34:50",0.93202,1,raychen0
2738,177776,"Varun kadekar","2015-05-18 11:40:22",0.94152,2,vjkadekar
2739,129947,"jibrin sadiq","2014-12-04 12:32:07",0.94191,1,jsadiq
2740,166333,jjuhannes,"2015-04-22 11:50:16",0.94310,5,jjuhannes
2741,175413,"Jonell ","2015-04-29 19:19:26",0.94460,2,jonell
2742,175964,zachb,"2015-04-30 20:29:16",0.94460,2,zachb344361
2743,132123,"Hassan Mahmood","2014-12-20 01:01:46",0.94517,11,hassanmahmood
2744,104191,"Jonathan Eskreis-Winkler","2014-07-02 19:48:51",0.94680,1,jonathaneskreiswinkler
2745,146930,"kovatsch janos","2015-02-17 21:34:01",0.94727,2,kovatschjanos
2746,128769,regstrtn,"2014-12-30 10:03:03",0.95108,10,regstrtn
2747,176967,TheSerb23,"2015-05-04 00:54:41",0.95259,6,theserb23
2748,121019,Anass,"2014-10-12 15:33:25",0.95304,5,abensrhir
2749,122991,"Rauf Kurbanov","2014-10-26 17:03:12",0.95478,1,"klimmy,nobody3,raufkurbanov"
2750,141917,Powder,"2015-02-05 20:03:01",0.95553,8,parkcityfinance
